"Store ID","Store Name","Ownership Type","Country","City","Region","ZIP Code","Address","Coordinates","Phone Number","Opening Hours"
"1024717","Shell Wetteren North (E40)","Licensed Store","Belgium","Wetteren","Flanders","9230","E40 Oostende Brussels, Wetteren","[50.97083,3.84527]","","Mo-Fr 06:00-18:00; Sa 07:00-18:00; Su 08:00-18:00"
"91753","Bruges Railway Station","Licensed Store","Belgium","Bruges","Flanders","8380","Stationsplein 5, Bruges","[51.26560,3.19012]","","Mo-Fr 06:00-20:00; Sa-Su 07:00-20:00"
"1049208","De Keyserlei 1-11 Antwerp Towe","Licensed Store","Belgium","Antwerp","Flanders","2000","Frankrijklei 2000 Antwerpen Belgica, Antwerpen","[51.21501,4.41278]","","Mo-Su 08:00-19:00"
"1031212","Station Berchem","Licensed Store","Belgium","Antwerp","Flanders","2600","BURGEMEESTER EDGAR RYCKAERTSPLEIN 1, Berchem","[51.20131,4.43395]","","Mo-Fr 06:30-18:30; Sa 08:00-18:30; Su 08:30-18:30"
"1052557","BE-CAF-54785-TZoneBrusselsAirp","Licensed Store","Belgium","Zaventem","Flanders","1930","Leopoldlaan 1930 Zaventem, Zaventem","[50.89511,4.48071]","","Mo-Su 08:00-12:00"
"116587","Gare de Namur","Licensed Store","Belgium","Namur","Wallonia","5000","Place de la Station, Namur","[50.46852,4.86331]","","Mo-Fr 06:00-20:00; Sa 07:30-20:00; Su 08:30-19:00"
"1024718","Shell Wetteren South (E40)","Licensed Store","Belgium","Wetteren","Flanders","9230","E40 Oostende Brussels, Wetteren","[50.97001,3.84039]","","Mo-Fr 06:00-18:00; Sa 07:00-18:00; Su 08:00-18:00"
"89559","Gent Sint Pieters Station","Licensed Store","Belgium","Ghent","Flanders","9000","Koningin Maria Hendrikaplein 1, Gent","[51.03638,3.71625]","","Mo-Fr 06:00-21:00; Sa 07:00-21:00; Su 08:00-21:00"
"1019240","Muenster Hauptbahnhof","Licensed Store","Germany","Münster","North Rhine-Westphalia","48","Berliner Platz 21 23, Muenster","[51.95667,7.63461]","+49 251 49092721","Mo-Th 06:30-21:00; Fr 08:00-21:00; Sa 06:30-21:00; Su 08:00-21:00"
"1019213","Stuttgart, Milaneo Kiosk","Licensed Store","Germany","Stuttgart","Baden-Württemberg","70","Mailander Platz 7, Stuttgart","[48.79124,9.18317]","+49 711 99790840","Mo-Th 10:00-20:00; Fr closed; Sa 10:00-20:00; Su closed"
"1019212","Aachen, Aquis Plaza","Licensed Store","Germany","Aachen","North Rhine-Westphalia","52","Adalberstr 100, Aachen","[50.77506,6.09371]","","Mo-Th 08:30-20:30; Fr closed; Sa 08:30-20:30; Su 10:00-18:00"
"1018767","Nuernberg, Karolinenstrasse 12","Licensed Store","Germany","Nuremberg","Bavaria","90","Karolinenstrasse 12, Nuernberg","[49.45103,11.07662]","","Mo-Th 07:30-20:30; Fr-Sa 07:30-21:00; Su 11:30-19:00"
"1053100","Erlangen Erlangen Arcaden","Licensed Store","Germany","Erlangen","Bavaria","91","Nuernberger Strasse 7, Erlangen","[49.59318,11.00393]","","Mo-Sa 08:00-20:00; Su 11:00-18:00"
"1018773","Muenchen, Rosental 7","Licensed Store","Germany","Munich","Bavaria","80331","Rosental 7, Muenchen","[48.13536,11.57532]","","Mo-Th 07:00-20:00; Fr 09:30-19:30; Sa 08:30-20:00; Su 10:00-18:30"
"1018771","Muenchen, PEP Einkaufszentrum","Licensed Store","Germany","Munich","Bavaria","81737","Thomas-Dehler-Strasse 12, Muenchen","[48.10092,11.64541]","","Mo-Th 07:30-20:30; Fr 10:00-17:30; Sa 09:00-20:30; Su 10:00-17:30"
"1018770","Muenchen, Odeonsplatz","Licensed Store","Germany","Munich","Bavaria","80539","Odeonsplatz 15 16, Muenchen","[48.14310,11.57828]","","Mo-Th 07:30-20:30; Fr 08:30-20:30; Sa-Su 08:00-20:30"
"1018766","Nuernberg Hauptmarkt 1","Licensed Store","Germany","Nuremberg","Bavaria","90","Hauptmarkt 1, Nuernberg","[49.45309,11.07663]","","Mo-Th 08:00-20:30; Fr 09:00-20:00; Sa 09:00-21:00; Su 09:00-20:00"
"1018765","Nuernberg, Hefnersplatz 10","Licensed Store","Germany","Nuremberg","Bavaria","90","Hefnersplatz 10, Nuernberg","[49.45104,11.07271]","","Mo-Fr 08:00-20:30; Sa 08:00-21:30; Su 11:30-19:00"
"1018639","Wolfsburg FOC","Licensed Store","Germany","Wolfsburg","Lower Saxony","38","An der Vorburg, Wolfsburg","[52.42839,10.79597]","+49 5361 5578921","Mo-Th 09:00-19:00; Fr-Sa 09:00-20:00; Su closed"
"1014799","Brohltal West A61 Niederzissen","Licensed Store","Germany","Niederzissen","Rhineland-Palatinate","56651","A61 56651 Niederzissen, Niederzissen","[50.44000,7.22341]","+49 2636 974118",""
"1053098","Koeln Barbarossaplatz","Licensed Store","Germany","Cologne","North Rhine-Westphalia","50674","Barbarossaplatz 2 50674 Koeln, Koeln","[50.92880,6.94138]","","Mo-Th 07:00-19:30; Fr 09:00-19:00; Sa 09:00-20:00; Su 09:00-19:00"
"8510600","Dresden, Kaufpark Nickern","Licensed Store","Germany","Dresden","Saxony","01","Dohnaer Str 246 01239 Dresden, Dresden","[50.99688,13.80056]","","Mo-Th 09:00-20:00; Fr 11:00-17:00; Sa 09:00-20:00; Su closed"
"1051360","Hamburg Ueberseequartier","Licensed Store","Germany","Hamburg","Hamburg","20457","Ueberseeboulevard 7 20457 Hamburg, Hamburg","[53.54026,9.99790]","","Mo-Sa 08:00-20:00; Su 09:00-19:00"
"1029617","BBI Airport E2 L01 I Landing","Licensed Store","Germany","Berlin","Berlin","12524","Berlin Brandenburg International Airport, Berlin","[52.41236,13.54066]","","Mo-Su 05:00-20:30"
"1056134","Duesseldorf Mittelstrasse 9","Licensed Store","Germany","Düsseldorf","North Rhine-Westphalia","40","Mittelstrasse 9 40213 Duesseldorf, Duesseldorf","[51.22468,6.77392]","",""
"1052634","Aurach Sued A3 Herzogenaurach","Licensed Store","Germany","Erlangen","Bavaria","91","BAB 3, Herzogenaurach","[49.58223,10.92651]","","Mo-Su 10:00-18:00"
"1021979","Berlin, Hackescher Markt","Licensed Store","Germany","Berlin","Berlin","10178","Neue Promenade 3, Berlin","[52.52328,13.40215]","+49 30 28099508","Mo-We 07:00-20:30; Th 07:00-21:00; Fr 08:30-20:00; Sa 08:00-21:00; Su 08:30-20:00"
"1045191","Berlin Flughafen","Licensed Store","Germany","Schönefeld","Brandenburg","12529","Melli Beese Ring 1, Berlin","[52.36404,13.50899]","","Mo-Su 04:30-22:00"
"1020786","Dusseldorf, Steinstrasse 1-3","Licensed Store","Germany","Düsseldorf","North Rhine-Westphalia","40","Steinstrasse 1 3, Dusseldorf","[51.22283,6.77978]","+49 211 86292083","Mo-Th 07:00-21:00; Fr 07:30-21:00; Sa 07:30-21:30; Su 07:30-21:00"
"1042851","Frankfurt, My Zeil Kiosk","Licensed Store","Germany","Frankfurt am Main","Hessen","60313","Zeil 106 60313 Frankfurt am Main, Frankfurt","[50.11484,8.68144]","+49 69 21936010","Mo-Th 09:30-20:00; Fr-Sa 09:30-21:00; Su closed"
"1051951","Weil am Rhein, Dreilaendergale","Licensed Store","Germany","Weil am Rhein","Baden-Württemberg","79576","Europaplatz 1, Weil am Rhein","[47.59343,7.61981]","","Mo-Th 10:00-20:00; Fr closed; Sa 10:00-20:00; Su closed"
"1033724","Bremen Main Station","Licensed Store","Germany","Bremen","Bremen","28","Bahnhofsplatz 15, Bremen","[53.08321,8.81339]","","Mo-Su 08:00-20:00"
"8703300","Muenchen Marienplatz U-Bahn","Licensed Store","Germany","Munich","Bavaria","80331","Marienplatz, Munich","[48.13703,11.57581]","","Mo-Th 07:00-21:00; Fr 08:30-20:00; Sa 07:00-21:00; Su 08:30-20:00"
"1030011","Holmmoor Ost (A7)","Licensed Store","Germany","Quickborn","Schleswig-Holstein","25451","Holmmoor Ost A7, Quickborn","[53.71692,9.94033]","","Mo-Su 07:00-19:00"
"1051269","Berlin Kurfuerstendamm 224","Licensed Store","Germany","Berlin","Berlin","10719","Kurfuerstendamm 224 10719 Berlin, Berlin","[52.50313,13.32956]","+49 30 97996258","Mo-Sa 08:00-20:00; Su 10:30-18:00"
"1029364","Lorrach Bahnhofsplatz","Licensed Store","Germany","Lörrach","Baden-Württemberg","79","Bahnhofsplatz, Lorrach","[47.61431,7.66447]","+49 7621 7064703","Mo-Th 07:30-19:30; Fr 11:00-18:00; Sa 09:00-20:00; Su 11:00-19:00"
"8506200","Greding Ost A9","Licensed Store","Germany","Greding","Bavaria","91171","An der A9 91171 Greding, Greding","[49.04112,11.35460]","","Mo-Su 06:00-22:00"
"1056064","Muenchen Rotkreuzplatz","Licensed Store","Germany","Munich","Bavaria","80634","Nymphenburger Strasse 156 80634 Munich, Munich","[48.15273,11.53479]","","Mo-Th 07:30-20:30; Fr 10:00-18:00; Sa 08:00-20:30; Su 10:00-18:00"
"1018893","Berlin Hauptbahnhof","Licensed Store","Germany","Berlin","Berlin","10557","Europaplatz 1, Berlin","[52.52464,13.37024]","","Mo-Fr 05:00-22:00; Sa-Su 05:30-22:00"
"1025425","Holledau A9 Munich","Licensed Store","Germany","Schweitenkirchen","Bavaria","85301","Holledaustrasse, Schweitenkirchen","[48.55385,11.58912]","","Mo-Su 06:00-21:00"
"1054856","SBX Regensburg Arcaden","Licensed Store","Germany","Regensburg","Bavaria","93","Friedenstrasse 23 93053 Regensburg, Regensburg","[49.01076,12.09921]","","Mo-Th 08:30-20:00; Fr closed; Sa 08:30-20:00; Su closed"
"1024736","Oberhausen, Centro Allee 1st F","Licensed Store","Germany","Oberhausen","North Rhine-Westphalia","46","Centro Allee 5, Oberhausen","[51.48889,6.88174]","","Mo-Sa 09:00-20:00; Su closed"
"1024499","Wiesbaden, Lili","Licensed Store","Germany","Wiesbaden","Hessen","65189","Bahnhofsplatz 3, Wiesbaden","[50.07089,8.24233]","+49 611 34159840","Mo-Fr 07:00-20:00; Sa 08:00-20:00; Su 10:30-18:00"
"1023742","Siegen, City Galerie","Licensed Store","Germany","Siegen","North Rhine-Westphalia","57","Am Bahnhof 40, Siegen","[50.87440,8.01510]","+49 271 30336040","Mo-Th 08:30-20:00; Fr closed; Sa 09:00-20:00; Su closed"
"1023676","Berlin, East Side Mall","Licensed Store","Germany","Berlin","Berlin","10243","Muhlenstrasse 3 100, Berlin","[52.50346,13.44459]","+49 30 29387610","Mo-Fr 07:45-20:30; Sa 09:00-20:30; Su 09:30-18:00"
"1013726","Frankfurt - The Squaire (stati","Licensed Store","Germany","Frankfurt am Main","Hessen","60549","Hugo Eckener Ring, Frankfurt","[50.05330,8.57078]","+49 172 4042395","Mo-Fr 05:30-20:30; Sa-Su 06:00-21:00"
"1013725","Frankfurt - Airport T2 (airsid","Licensed Store","Germany","Frankfurt am Main","Hessen","60549","Terminal 2 Abflugbereich, Frankfurt","[50.05182,8.58835]","+49 69 69539764","Mo-Su 06:00-21:00"
"1013727","Frankfurt-Airport (hall B land","Licensed Store","Germany","Frankfurt am Main","Hessen","60549","Terminal 1 Ebene 2 Halle B, Frankfurt","[50.05169,8.57167]","+49 69 69538759","Mo-Sa 06:00-21:30; Su 06:00-20:00"
"1020787","Monchengladbach, Minto","Licensed Store","Germany","Korschenbroich","North Rhine-Westphalia","41","Hindenburgstrasse 73, Monchengladbach","[51.19498,6.44024]","","Mo-Th 09:30-20:00; Fr closed; Sa 09:30-20:00; Su closed"
"1020836","Munich Main Station II","Licensed Store","Germany","Munich","Bavaria","80335","Bayerstrabe 10A, Munich","[48.14053,11.55771]","","Mo-Fr 06:00-22:00; Sa-Su 07:00-22:00"
"1020812","Oberhausen, Centro","Licensed Store","Germany","Oberhausen","North Rhine-Westphalia","46","Centro Allee 5, Oberhausen","[51.48970,6.87623]","+49 208 88246650","Mo-Sa 09:30-20:00; Su closed"
"1022925","Ulm, Munsterplatz 16","Licensed Store","Germany","Ulm","Baden-Württemberg","89","Munsterplatz 16, Ulm","[48.39923,9.99228]","+49 731 96914266","Mo-Th 08:00-20:00; Fr 10:00-18:00; Sa 08:00-20:00; Su 09:00-20:00"
"1022967","Augsburg Koenigsbau","Licensed Store","Germany","Augsburg","Bavaria","86","Burgermeister Fischer Strabe 11, Augsburg","[48.36632,10.89492]","+49 821 81530606","Mo-Th 06:30-20:00; Fr 09:00-20:00; Sa 08:00-20:00; Su 09:00-20:00"
"1023751","Koeln, Guerzenichstr","Licensed Store","Germany","Cologne","North Rhine-Westphalia","50667","Guerzenichstr 21 a c, Koeln","[50.93642,6.95754]","","Mo-Th 08:30-20:30; Fr-Sa 08:30-21:00; Su 09:00-19:00"
"1024057","Berlin, Zoom","Licensed Store","Germany","Berlin","Berlin","10623","Joachimsthaler Str 3, Berlin","[52.50570,13.33168]","+49 30 88720695","Mo-Th 07:00-21:00; Fr 09:00-19:00; Sa 08:00-21:30; Su 08:00-20:00"
"1024170","Hamburg Hauptbahnhof Langbaute","Licensed Store","Germany","Hamburg","Hamburg","20099","Hamburg Hauptbahnhof, Hamburg","[53.55287,10.00693]","","Mo-Su 10:00-20:00"
"1024880","Kaiserslautern, Saarland","Licensed Store","Germany","Kaiserslautern","Rhineland-Palatinate","67","K in Lautern Fackelrondell 1 EG Shop 00SH 022, Kaiserslautern","[49.44439,7.76613]","","Mo-Sa 08:00-20:00; Su closed"
"1024883","Frankfurt, My Zeil 4th Floor","Licensed Store","Germany","Frankfurt am Main","Hessen","60313","Zeil 106, Frankfurt","[50.11498,8.68101]","+49 69 92039036","Mo-Th 09:00-20:30; Fr-Sa 09:00-21:30; Su 12:00-20:00"
"1018802","Ludwigsburg Breuningerland","Licensed Store","Germany","Ludwigsburg","Baden-Württemberg","71","Heinkelstrasse 1 11, Ludwigsburg","[48.92164,9.15193]","","Mo-Th 09:30-20:00; Fr closed; Sa 09:30-20:00; Su closed"
"1018803","Stuttgart, Koenigsbau Passagen","Licensed Store","Germany","Stuttgart","Baden-Württemberg","70","Koenigstrasse 28, Stuttgart","[48.77878,9.17781]","","Mo-Th 07:30-21:30; Fr 09:00-21:00; Sa 07:30-22:00; Su 09:00-21:00"
"1018847","Duisburg Hauptbahnhof","Licensed Store","Germany","Duisburg","North Rhine-Westphalia","47","Mercatorstrasse 19 25, Duisburg","[51.42995,6.77409]","","Mo-Fr 06:00-20:00; Sa-Su 08:00-20:00"
"1018849","Duesseldorf, Schadow Arkaden","Licensed Store","Germany","Düsseldorf","North Rhine-Westphalia","40","Schadowstrasse 11, Duesseldorf","[51.22546,6.78023]","","Mo-Th 07:30-20:30; Fr 11:30-18:30; Sa 08:00-20:30; Su 11:30-18:30"
"1018850","Dortmund, Thier Galerie","Licensed Store","Germany","Dortmund","North Rhine-Westphalia","44","Westenhellweg 102 106, Dortmund","[51.51404,7.45893]","","Mo-Th 09:00-20:00; Fr-Sa 09:00-20:30; Su closed"
"1026107","Augsburg Hauptbanhof","Licensed Store","Germany","Augsburg","Bavaria","86","Viktoriastr 1, Augsburg","[48.36612,10.88589]","+49 821 81560390","Mo-Th 06:30-20:00; Fr-Su 08:00-20:00"
"1026136","Muenchen Karlsplatz 8","Licensed Store","Germany","Munich","Bavaria","80335","Karlsplatz 8, Muenchen","[48.13938,11.56638]","","Mo-Th 07:30-20:30; Fr-Su 09:00-20:30"
"1026484","Zweibruecken, Londoner Bogen 1","Licensed Store","Germany","Zweibrücken","Rhineland-Palatinate","66482","Londoner Bogen 10-90, Zweibruecken","[49.23076,7.40543]","+49 6332 9935320","Mo-Sa 10:00-19:00; Su closed"
"1026691","Montabaur Fashion Outlet","Licensed Store","Germany","Montabaur","Rhineland-Palatinate","56410","Am Fashion Outlet 72, Montabaur","[50.44389,7.82839]","","Mo-Sa 09:00-20:00; Su closed"
"1026905","Berlin, Alexanderhaus","Licensed Store","Germany","Berlin","Berlin","10178","Alexanderplatz 2, Berlin","[52.52091,13.41401]","","Mo-Fr 07:00-21:00; Sa 08:00-21:00; Su 09:00-20:00"
"1028234","Ellwanger Berge Ost (A7)","Licensed Store","Germany","Ellwangen","Baden-Württemberg","73479","A7 Ellwanger Berge, Ellwangen Jagst","[48.98363,10.19565]","","Mo-Su 07:00-21:00"
"1028478","Wuppertal, City Plaza","Licensed Store","Germany","Wuppertal","North Rhine-Westphalia","42","Alte Freiheit 27 28, Wuppertal","[51.25564,7.14885]","","Mo-Th 07:30-20:30; Fr 11:00-18:30; Sa 08:00-20:30; Su 11:00-18:30"
"1030343","Medenbach Ost (A3)","Licensed Store","Germany","Wiesbaden","Hessen","65207","Medenbach Ost A3, Wiesbaden","[50.09775,8.35342]","","Mo-Su 08:00-20:00"
"1048840","Berlin Albrechststrasse 132","Licensed Store","Germany","Berlin","Berlin","12165","Albrechtstrasse 132, Berlin","[52.45734,13.32177]","+49 30 20632894","Mo-Fr 07:00-20:30; Sa 08:00-20:30; Su 08:30-19:30"
"1052135","Nuernberg Hauptbahnhof","Licensed Store","Germany","Nuremberg","Bavaria","90","Bahnhofsplatz 9 90443 Nuernberg, Nuernberg","[49.44657,11.08260]","","Mo-Su 06:00-22:00"
"1052162","Berlin Schoenhauser Allee Arca","Licensed Store","Germany","Berlin","Berlin","10439","Schoenhauser Allee 78 80 10439 Berlin, Berlin","[52.54950,13.41422]","","Mo-Fr 06:30-20:00; Sa 08:00-20:00; Su 09:00-17:30"
"1052134","Ludwigsburg Marstall","Licensed Store","Germany","Ludwigsburg","Baden-Württemberg","71","Marstallstrasse 71634 Ludwigsburg, Ludwigsburg","[48.89982,9.19354]","","Mo-Sa 09:00-20:00; Su closed"
"1052141","Berlin, Am Tacheles","Licensed Store","Germany","Berlin","Berlin","10117","Friedrichstrasse 110 111, Berlin","[52.52518,13.38822]","","Mo-Fr 07:30-19:00; Sa-Su 08:30-19:00"
"1054651","Halle Hauptbahnhof","Licensed Store","Germany","Halle (Saale)","Saxony-Anhalt","06","Hans-Dietrich-Genscher-Platz 1, 06112 Halle (Saale), Halle (Saale)","[51.47687,11.98817]","","Mo-Sa 06:00-20:00; Su 07:00-20:00"
"1055262","Mannheim Planken O4 7","Licensed Store","Germany","Mannheim","Baden-Württemberg","68","Planken O4 7 68161 Mannheim, Mannheim","[49.48647,8.46979]","","Mo-Fr 07:30-21:00; Sa 08:00-21:00; Su 12:00-19:00"
"8616200","Giessen Seltersweg 39","Licensed Store","Germany","Giessen","Hessen","35","Seltersweg 39 35390 Giessen, Giessen","[50.58504,8.67416]","","Mo-Sa 08:00-20:00; Su 10:00-18:00"
"8622900","Hamburg Phoenix Center","Licensed Store","Germany","Hamburg","Hamburg","21073","Hannoversche Strasse 86 21079 Hamburg, Hamburg","[53.45644,9.98710]","","Mo-Sa 09:30-20:00; Su closed"
"8839200","Magdeburg Breiter Weg 173","Licensed Store","Germany","Magdeburg","Saxony-Anhalt","39","Breiter Weg 173 39104 Magdeburg, Magdeburg","[52.13064,11.63549]","","Mo-Sa 08:00-20:00; Su 10:00-19:00"
"1048978","Frankfurt Airport T1 Mezzanine","Licensed Store","Germany","Frankfurt am Main","Hessen","60549","Terminal1 B Non Schengen Ebene3, Frankfurt","[50.04788,8.57385]","","Mo-Su 06:00-22:00"
"1049061","Leipzig Petersstrasse 22","Licensed Store","Germany","Leipzig","Saxony","04","Petersstrasse 22, Leipzig","[51.33856,12.37427]","","Mo-Fr 08:00-20:00; Sa 09:00-20:00; Su 12:00-18:00"
"1018829","Darmstadt, Luisenplatz 4","Licensed Store","Germany","Darmstadt","Hessen","64","Luisenplatz 4, Darmstadt","[49.87240,8.65074]","","Mo-Su 11:00-18:00"
"1018827","Frankfurt, Kaiserstrasse 20","Licensed Store","Germany","Frankfurt am Main","Hessen","60311","Kaiserstrasse 20, Frankfurt","[50.11057,8.67481]","","Mo-Fr 07:00-20:30; Sa 08:30-21:00; Su 08:30-20:00"
"1018825","Frankfurt, Hessencenter","Licensed Store","Germany","Frankfurt am Main","Hessen","60388","Borsigallee 26, Frankfurt","[50.14030,8.75046]","","Mo-Th 10:00-20:00; Fr closed; Sa 10:00-20:00; Su closed"
"1018818","Karlsruhe, Ettlinger Tor","Licensed Store","Germany","Karlsruhe","Baden-Württemberg","76","Ettlinger Tor Platz 1, Karlsruhe","[49.00732,8.40166]","","Mo-Th 09:00-20:00; Fr closed; Sa 09:00-20:00; Su closed"
"1030199","Berlin Bahnhof Zoologischer Ga","Licensed Store","Germany","Berlin","Berlin","10623","Hadenbergplatz 11, Berlin","[52.50796,13.33317]","+49 1512 5010904","Mo-Su 06:00-20:00"
"1018813","Heilbronn, Kilianstrasse 6","Licensed Store","Germany","Heilbronn","Baden-Württemberg","74","Kilianstrasse 6, Heilbronn","[49.14093,9.21989]","","Mo-Th 08:30-21:00; Fr 09:00-20:00; Sa 08:30-21:30; Su 08:30-20:30"
"1018812","Mannheim, Am Wasserturm","Licensed Store","Germany","Mannheim","Baden-Württemberg","68","O7 18 a, Mannheim","[49.48402,8.47362]","+49 621 12268697","Mo-Th 08:00-21:00; Fr-Sa 08:00-22:00; Su 08:00-21:00"
"1029566","Bruchsal West (A5)","Licensed Store","Germany","Forst","Baden-Württemberg","76694","Bruchsal West A5, Bruchsal","[49.16217,8.56748]","","Mo-Su 07:00-20:00"
"1018810","Freiburg Hauptbahnhof","Licensed Store","Germany","Freiburg im Breisgau","Baden-Württemberg","79","Bismarckallee 5, Freiburg","[47.99818,7.84243]","","Mo-Th 06:30-20:00; Fr 08:30-20:00; Sa 07:30-20:00; Su 08:30-20:00"
